SARS_CoV_2_nsp5	5R7Y_A	100.000	306	0	0	2	307	1	306	0.0	641
SARS_CoV_2_nsp5	4HI3_A	95.765	307	13	0	1	307	1	307	0.0	624
SARS_CoV_2_nsp5	3M3V_A	96.078	306	12	0	2	307	3	308	0.0	623
SARS_CoV_2_nsp5	2A5K_A	96.078	306	12	0	2	307	2	307	0.0	623
SARS_CoV_2_nsp5	3E91_A	96.078	306	12	0	2	307	1	306	0.0	623
SARS_CoV_2_nsp5	1UJ1_A	96.078	306	12	0	2	307	1	306	0.0	623
SARS_CoV_2_nsp5	1WOF_A	96.078	306	12	0	2	307	6	311	0.0	623
SARS_CoV_2_nsp5	3F9E_A	95.752	306	13	0	2	307	3	308	0.0	622
SARS_CoV_2_nsp5	5B6O_A	95.752	306	13	0	2	307	1	306	0.0	622
SARS_CoV_2_nsp5	2PWX_A	95.752	306	13	0	2	307	3	308	0.0	621
SARS_CoV_2_nsp5	3M3S_A	95.752	306	13	0	2	307	1	306	0.0	621
SARS_CoV_2_nsp5	3EA9_A	95.752	306	13	0	2	307	1	306	0.0	620
SARS_CoV_2_nsp5	1Z1J_A	95.752	306	13	0	2	307	1	306	0.0	620
SARS_CoV_2_nsp5	3F9F_A	95.752	306	13	0	2	307	3	308	0.0	620
SARS_CoV_2_nsp5	2QC2_A	95.752	306	13	0	2	307	3	308	0.0	620
SARS_CoV_2_nsp5	3M3T_A	95.752	306	13	0	2	307	3	308	0.0	620
SARS_CoV_2_nsp5	2QCY_A	95.752	306	13	0	2	307	1	306	0.0	620
SARS_CoV_2_nsp5	3ATW_A	95.752	306	13	0	2	307	1	306	0.0	620
SARS_CoV_2_nsp5	1Q2W_A	95.738	305	13	0	1	305	2	306	0.0	620
SARS_CoV_2_nsp5	2Q6G_A	95.752	306	13	0	2	307	1	306	0.0	620
SARS_CoV_2_nsp5	2VJ1_A	96.040	303	12	0	3	305	1	303	0.0	617
SARS_CoV_2_nsp5	2ALV_A	96.040	303	12	0	2	304	1	303	0.0	617
SARS_CoV_2_nsp5	4MDS_A	95.710	303	13	0	2	304	1	303	0.0	616
SARS_CoV_2_nsp5	3SNA_A	96.013	301	12	0	2	302	1	301	0.0	613
SARS_CoV_2_nsp5	2OP9_A	96.013	301	12	0	2	302	2	302	0.0	613
SARS_CoV_2_nsp5	2QIQ_A	95.681	301	13	0	2	302	1	301	0.0	612
SARS_CoV_2_nsp5	3FZD_A	95.681	301	13	0	2	302	1	301	0.0	611
SARS_CoV_2_nsp5	3F9G_A	95.681	301	13	0	2	302	3	303	0.0	611
SARS_CoV_2_nsp5	3D62_A	95.987	299	12	0	4	302	1	299	0.0	610
SARS_CoV_2_nsp5	4RSP_A	50.645	310	145	4	2	307	1	306	1.84e-110	323
SARS_CoV_2_nsp5	4YLU_A	50.645	310	145	4	2	307	1	306	4.90e-110	322
SARS_CoV_2_nsp5	5WKJ_A	50.645	310	145	4	2	307	8	313	6.47e-110	322
SARS_CoV_2_nsp5	4WMD_A	50.323	310	146	4	2	307	1	306	7.18e-109	319
SARS_CoV_2_nsp5	2YNA_A	49.677	310	148	4	2	307	1	306	3.22e-105	310
SARS_CoV_2_nsp5	6JIJ_A	50.000	306	148	3	2	307	1	301	3.38e-102	302
SARS_CoV_2_nsp5	3D23_A	49.175	303	151	2	2	304	3	302	6.71e-102	301
SARS_CoV_2_nsp5	5GWZ_A	44.951	307	163	4	2	307	6	307	1.57e-88	267
SARS_CoV_2_nsp5	5HYO_A	44.771	306	163	4	2	306	1	301	5.86e-88	266
SARS_CoV_2_nsp5	4XFQ_A	44.737	304	162	4	2	304	1	299	1.93e-87	265
SARS_CoV_2_nsp5	5ZQG_A	44.590	305	163	4	1	304	1	300	4.22e-87	264
SARS_CoV_2_nsp5	4ZUH_A	44.408	304	163	4	2	304	1	299	2.33e-86	262
SARS_CoV_2_nsp5	5EU8_A	44.118	306	167	3	2	307	6	307	1.30e-84	257
SARS_CoV_2_nsp5	2AMP_A	44.444	306	166	3	2	307	3	304	1.44e-84	257
SARS_CoV_2_nsp5	1LVO_A	44.444	306	166	3	2	307	1	302	1.60e-84	257
SARS_CoV_2_nsp5	4F49_A	44.444	306	166	3	2	307	8	309	1.93e-84	257
SARS_CoV_2_nsp5	4ZRO_A	44.224	303	165	3	2	304	1	299	8.38e-84	255
SARS_CoV_2_nsp5	3TLO_A	44.300	307	166	4	2	307	1	303	6.65e-83	253
SARS_CoV_2_nsp5	5GWY_A	44.300	307	166	4	2	307	6	308	1.27e-82	252
SARS_CoV_2_nsp5	6FV1_A	44.408	304	164	4	2	304	1	300	5.10e-82	251
SARS_CoV_2_nsp5	5NH0_B	44.408	304	164	4	2	304	1	300	5.20e-82	250
SARS_CoV_2_nsp5	5NH0_A	44.554	303	163	4	2	303	1	299	6.54e-82	250
SARS_CoV_2_nsp5	2K7X_A	96.667	120	4	0	188	307	1	120	9.47e-82	243
SARS_CoV_2_nsp5	5NH0_C	44.224	303	164	4	2	303	1	299	1.85e-81	249
SARS_CoV_2_nsp5	3EBN_A	96.610	118	4	0	190	307	1	118	7.13e-80	238
SARS_CoV_2_nsp5	2ZU2_A	41.042	307	175	4	2	307	1	302	4.64e-79	243
SARS_CoV_2_nsp5	1P9S_A	39.803	304	177	4	2	304	1	299	2.06e-73	228
SARS_CoV_2_nsp5	2Q6D_A	40.823	316	168	7	2	307	3	309	5.13e-73	228
SARS_CoV_2_nsp5	5VRF_A	30.882	68	44	2	181	247	8	73	0.34	33.5
SARS_CoV_2_nsp5	3J1Z_P	30.882	68	44	2	181	247	8	73	0.35	33.5
SARS_CoV_2_nsp5	3MOG_A	26.506	83	50	2	224	305	243	315	3.7	30.4
SARS_CoV_2_nsp5	6K0Q_A	23.636	110	72	3	31	137	465	565	4.0	30.4
SARS_CoV_2_nsp5	6K0S_A	23.636	110	72	3	31	137	465	565	4.0	30.4
SARS_CoV_2_nsp5	6K0P_A	23.636	110	72	3	31	137	465	565	4.0	30.4
SARS_CoV_2_nsp5	6K0M_A	23.636	110	72	3	31	137	465	565	4.1	30.4
SARS_CoV_2_nsp5	5EJN_A	25.352	71	49	2	16	85	123	190	6.4	29.3
SARS_CoV_2_nsp5	5JYJ_A	25.352	71	49	2	16	85	117	184	7.3	28.9
SARS_CoV_2_nsp6	6GW5_A	29.167	72	50	1	112	182	287	358	2.6	30.8
SARS_CoV_2_nsp7	6M71_C	100.000	83	0	0	2	84	1	83	3.49e-54	163
SARS_CoV_2_nsp7	2AHM_A	98.795	83	1	0	2	84	6	88	7.10e-54	162
SARS_CoV_2_nsp7	6NUR_C	98.795	83	1	0	2	84	2	84	7.85e-54	162
SARS_CoV_2_nsp7	1YSY_A	98.795	83	1	0	2	84	3	85	9.22e-54	162
SARS_CoV_2_nsp7	3UB0_B	42.169	83	48	0	2	84	5	87	2.18e-18	73.2
SARS_CoV_2_nsp7	3OBI_A	34.000	50	29	1	12	57	170	219	1.2	28.1
SARS_CoV_2_nsp7	1FW9_A	32.258	62	41	1	16	76	3	64	3.4	26.9
SARS_CoV_2_nsp7	1JD3_A	32.258	62	41	1	16	76	3	64	3.4	26.6
SARS_CoV_2_nsp7	1G81_A	32.258	62	41	1	16	76	3	64	3.4	26.6
SARS_CoV_2_nsp8	6M71_B	100.000	198	0	0	2	199	1	198	4.96e-146	404
SARS_CoV_2_nsp8	6NUR_B	97.475	198	5	0	2	199	1	198	8.07e-143	396
SARS_CoV_2_nsp8	2AHM_E	97.475	198	5	0	2	199	6	203	8.37e-143	396
SARS_CoV_2_nsp8	5F22_B	94.697	132	7	0	68	199	3	134	1.23e-90	262
SARS_CoV_2_nsp8	3UB0_A	41.053	190	112	0	2	191	5	194	1.59e-50	162
SARS_CoV_2_nsp8	6TNI_A	29.268	82	47	3	45	115	1138	1219	8.0	28.5
SARS_CoV_2_nsp8	2HQY_A	32.653	49	30	1	5	50	43	91	8.2	28.1
SARS_CoV_2_nsp8	6TNF_A	30.000	70	38	3	57	115	1150	1219	8.7	28.5
SARS_CoV_2_nsp9	6W4B_A	100.000	114	0	0	1	114	4	117	1.98e-82	237
SARS_CoV_2_nsp9	6W9Q_A	100.000	113	0	0	2	114	21	133	4.37e-82	236
SARS_CoV_2_nsp9	1UW7_A	97.345	113	3	0	2	114	31	143	4.31e-80	232
SARS_CoV_2_nsp9	1QZ8_A	97.345	113	3	0	2	114	1	113	1.85e-79	229
SARS_CoV_2_nsp9	3EE7_A	96.460	113	4	0	2	114	1	113	2.43e-79	229
SARS_CoV_2_nsp9	2J97_A	44.248	113	59	2	2	114	1	109	2.80e-27	97.4
SARS_CoV_2_nsp9	2J98_B	43.363	113	60	2	2	114	1	109	2.28e-26	95.1
SARS_CoV_2_nsp9	2J98_A	43.363	113	60	2	2	114	1	109	3.84e-26	94.7
SARS_CoV_2_nsp9	5HIY_A	43.363	113	59	2	2	114	1	108	5.96e-24	89.4
SARS_CoV_2_nsp9	5HIZ_A	43.363	113	59	2	2	114	1	108	1.39e-23	88.2
SARS_CoV_2_nsp9	5C94_A	38.938	113	67	2	2	114	6	116	4.90e-21	81.6
SARS_CoV_2_nsp9	5YM6_A	34.211	114	69	3	2	114	1	109	7.28e-12	58.2
SARS_CoV_2_nsp9	5YM8_A	35.714	84	52	1	31	114	21	102	2.02e-10	54.3
SARS_CoV_2_nsp9	1ZKH_A	50.000	22	11	0	24	45	61	82	9.7	25.8
SARS_CoV_2_nsp9	5D0O_D	33.333	24	16	0	75	98	94	117	9.8	26.6
SARS_CoV_2_nsp10	6W61_B	100.000	140	0	0	1	140	1	140	1.25e-103	292
SARS_CoV_2_nsp10	6W4H_B	100.000	139	0	0	2	140	4	142	7.09e-103	290
SARS_CoV_2_nsp10	2G9T_A	97.122	139	4	0	2	140	1	139	5.73e-101	286
SARS_CoV_2_nsp10	5C8S_A	97.122	139	4	0	2	140	6	144	1.36e-100	285
SARS_CoV_2_nsp10	5NFY_M	98.473	131	2	0	2	132	8	138	2.08e-94	269
SARS_CoV_2_nsp10	3R24_B	96.923	130	4	0	11	140	13	142	3.44e-94	269
SARS_CoV_2_nsp10	2FYG_A	98.374	123	2	0	11	133	6	128	1.63e-88	254
SARS_CoV_2_nsp10	2XYQ_B	98.361	122	2	0	11	132	1	122	1.12e-87	251
SARS_CoV_2_nsp10	2XYV_B	97.541	122	3	0	11	132	1	122	3.40e-87	250
SARS_CoV_2_nsp10	5YN5_B	59.420	138	56	0	2	139	1	138	3.62e-57	175
SARS_CoV_2_nsp10	2PVP_A	34.483	29	19	0	77	105	247	275	3.3	28.5
SARS_CoV_2_nsp10	5FFT_A	25.000	100	73	2	32	129	39	138	4.3	27.7
SARS_CoV_2_nsp10	1R13_A	25.000	100	73	2	32	129	39	138	5.8	27.3
SARS_CoV_2_nsp10	5FFS_A	25.000	100	73	2	32	129	39	138	6.0	27.3
SARS-CoV-2_nsp11	3R24_B	84.615	13	2	0	2	14	143	155	0.18	26.9
SARS-CoV-2_nsp11	2G9T_A	84.615	13	2	0	2	14	140	152	0.21	26.6
SARS_CoV_2_nsp12	6M71_A	100.000	932	0	0	2	933	1	932	0.0	1951
SARS_CoV_2_nsp12	6NUR_A	96.348	931	34	0	2	932	3	933	0.0	1888
SARS_CoV_2_nsp12	5T0G_O	25.641	78	54	2	734	807	20	97	2.3	32.7
SARS_CoV_2_nsp12	5GJQ_b	25.641	78	54	2	734	807	21	98	2.3	32.7
SARS_CoV_2_nsp12	1LTI_C	57.143	21	9	0	73	93	26	46	4.5	28.5
SARS_CoV_2_nsp12	1HTL_C	57.143	21	9	0	73	93	27	47	4.6	28.5
SARS_CoV_2_nsp12	4ZG8_A	23.529	85	48	2	184	255	6	86	9.5	30.8
SARS_CoV_2_nsp13	6JYT_A	98.502	601	9	0	2	602	3	603	0.0	1227
SARS_CoV_2_nsp13	5WWP_A	72.203	590	164	0	2	591	3	592	0.0	924
SARS_CoV_2_nsp13	5MZN_A	22.430	428	210	15	273	582	256	679	0.001	42.7
SARS_CoV_2_nsp13	4B3G_A	24.603	252	147	8	364	575	362	610	0.002	42.0
SARS_CoV_2_nsp13	4B3F_X	24.603	252	147	8	364	575	362	610	0.002	42.0
SARS_CoV_2_nsp13	2XZL_A	27.273	110	67	3	480	582	664	767	0.023	38.9
SARS_CoV_2_nsp13	2XZL_A	28.000	100	61	3	225	321	332	423	0.38	35.0
SARS_CoV_2_nsp13	6FF7_U	30.392	102	62	5	237	330	773	873	0.13	36.6
SARS_CoV_2_nsp13	6FF7_U	34.615	52	30	2	526	573	1250	1301	0.17	36.2
SARS_CoV_2_nsp13	2GJK_A	29.688	64	35	2	533	586	535	598	0.36	35.0
SARS_CoV_2_nsp13	2GJK_A	34.783	69	38	2	258	321	177	243	6.6	30.8
SARS_CoV_2_nsp13	2XZO_A	29.688	64	35	2	533	586	534	597	0.38	34.7
SARS_CoV_2_nsp13	2XZO_A	34.783	69	38	2	258	321	176	242	6.9	30.8
SARS_CoV_2_nsp13	5MQF_U	34.615	52	30	2	526	573	1250	1301	0.41	35.0
SARS_CoV_2_nsp13	5MQF_U	28.431	102	64	5	237	330	773	873	1.7	32.7
SARS_CoV_2_nsp13	4PJ3_A	34.615	52	30	2	526	573	1232	1283	0.41	35.0
SARS_CoV_2_nsp13	4PJ3_A	28.431	102	64	5	237	330	755	855	1.7	32.7
SARS_CoV_2_nsp13	2WJV_A	29.688	64	35	2	533	586	711	774	0.41	34.7
SARS_CoV_2_nsp13	2WJV_A	35.294	68	37	2	259	321	354	419	6.5	30.8
SARS_CoV_2_nsp13	6EJ5_A	29.688	64	35	2	533	586	548	611	0.42	34.7
SARS_CoV_2_nsp13	6EJ5_A	36.111	72	34	3	255	321	192	256	6.8	30.8
SARS_CoV_2_nsp13	6JDR_A	44.000	50	26	1	533	582	330	377	1.2	33.1
SARS_CoV_2_nsp13	1IXZ_A	34.615	52	29	2	262	311	33	81	2.8	31.6
SARS_CoV_2_nsp13	2DHR_A	34.615	52	29	2	262	311	48	96	2.9	32.0
SARS_CoV_2_nsp13	4EIW_A	34.615	52	29	2	262	311	57	105	3.1	32.0
SARS_CoV_2_nsp13	4ETL_A	28.125	96	62	2	288	378	24	117	3.3	31.6
SARS_CoV_2_nsp13	4ESM_A	28.125	96	62	2	288	378	24	117	3.5	31.6
SARS_CoV_2_nsp13	4Q3X_A	28.125	96	62	2	288	378	19	112	3.5	31.2
SARS_CoV_2_nsp13	3TCY_A	28.125	96	62	2	288	378	24	117	3.6	31.2
SARS_CoV_2_nsp13	1LTU_A	28.125	96	62	2	288	378	19	112	3.7	31.2
SARS_CoV_2_nsp13	4JPX_A	28.125	96	62	2	288	378	24	117	3.7	31.2
SARS_CoV_2_nsp13	3TK2_A	28.125	96	62	2	288	378	24	117	3.8	31.2
SARS_CoV_2_nsp13	4Q3Y_A	28.125	96	62	2	288	378	19	112	3.8	31.2
SARS_CoV_2_nsp13	1IY2_A	34.615	52	29	2	262	311	57	105	3.8	31.2
SARS_CoV_2_nsp13	4Q3Z_A	28.125	96	62	2	288	378	19	112	3.9	31.2
SARS_CoV_2_nsp13	4Q3W_A	28.125	96	62	2	288	378	19	112	3.9	31.2
SARS_CoV_2_nsp13	1EZG_A	43.182	44	20	2	93	136	34	72	4.2	29.3
SARS_CoV_2_nsp13	2HJ9_A	35.897	39	21	1	234	272	31	65	4.7	31.2
SARS_CoV_2_nsp13	1JX6_A	35.897	39	21	1	234	272	34	68	4.8	31.2
SARS_CoV_2_nsp13	1ZHH_A	35.897	39	21	1	234	272	36	70	4.8	31.2
SARS_CoV_2_nsp13	4YP9_A	35.897	39	21	1	234	272	37	71	5.0	30.8
SARS_CoV_2_nsp13	2VJ5_A	27.059	85	57	2	399	482	53	133	5.6	30.8
SARS_CoV_2_nsp13	5JOQ_A	24.096	83	61	1	385	467	173	253	7.5	30.4
SARS_CoV_2_nsp14	5C8S_B	95.066	527	26	0	1	527	1	527	0.0	1071
